companyid,headline,mostimportantdateutc,keydeveventtypeid,keydeveventtypename,companyname,audiolengthsec,transcriptid,transcriptcomponentid,transcriptcomponenttypename,transcriptpersonname,companyofperson,speakertypename,componentorder,componenttext,word_count
18749.0,"Amazon.com, Inc., Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,48.0,Earnings Calls,"Amazon.com, Inc.",2508.0,2188888.0,85626227.0,Question and Answer Operator Message,Operator,,Operator,10,Our next question comes from Doug Anmuth with JPMorgan.,9
18749.0,"Amazon.com, Inc., Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,48.0,Earnings Calls,"Amazon.com, Inc.",2508.0,2188888.0,85626228.0,Question,Douglas Anmuth,,Analysts,11,"Brian, hoping you could talk more about the importance of AMZL, Amazon Logistics during the holiday season, if you could talk more about percentage of packages, perhaps shift from your fulfillment centers and then where this can go in coming years. And then also a quick comment on the COVID cost. You mentioned $2 billion in 1Q. Just curious how you think about it more on a full year basis, what some of the puts and takes can be there.",80
18749.0,"Amazon.com, Inc., Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,48.0,Earnings Calls,"Amazon.com, Inc.",2508.0,2188888.0,85626229.0,Answer,Brian Olsavsky,,Executives,12,"Yes. So yes, for the full year, we're -- again, $11.5 billion was our gross cost for 2020, $4 billion of that in Q4. We see a step down to closer to $2 billion in Q1. That compares with a $600 million spend last Q1 as the pandemic just started, and we started to react in March. And obviously, those costs escalated in Q2 and Q3.
So if we look at the core components of that, right, there's productivity that -- productivity drags from hiring so many new employees and also having physical separation. That gets better all the time. It was exasperated a bit in Q4 because of all the new hires that we brought on, over 170,000 new people. That should moderate. That's why one of the reasons that we see a step down in Q1 versus Q4. It's volume-related and also mix of employees.
After that, we're going to have to see. Again, hopefully, the vaccine gets going. Everyone gets vaccinated, and we return to normalcy. That would be very helpful on a lot of fronts for everybody. And if not, there will be a continuation of some of these costs.
I will say that while we are very transparent or try to be on the costs that we're seeing, specifically around COVID, there are some positive things happening that counteract a bit of that, not the least of which is the top line volume in 2020. We grew 37% on an FX-neutral basis versus growing 22% in 2019. And the fact that we've been running pretty full out since arguably April, but definitely into May, has created operating efficiencies of its own. The counterbalance, the physical separation and the training of new employees. So there's a lot of moving parts in here. We were able to save about $1 billion in transportation cost this year -- excuse me, in 2020 as virtually all travel was shut down and our sales teams found new ways to reach customers. We'll see how that develops over time.
Marketing, although it got back to probably more healthy levels in Q3 and Q4, definitely was lower in Q2 as we worked through some capacity issues. And it wasn't fruitful to invest in marketing when you're having trouble hitting existing customer demand.
So there are a lot of moving parts that I'll try and be as transparent on as I can be during the quarter. And this -- again, Q1 is -- we're seeing about $2 billion of absolute dollar COVID costs. And Dave can take the AMZL question.",427
18749.0,"Amazon.com, Inc., Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,48.0,Earnings Calls,"Amazon.com, Inc.",2508.0,2188888.0,85626230.0,Answer,Dave Fildes,,Executives,13,"Yes. And just as we talk about AMZL, Amazon Logistics, right, that we think about that, in terms of the facilities, it's a lot of the middle-mile and the last-mile elements that are under our management and control. And so you're talking about sort centers at the middle-mile delivery stations and the last mile. We talked that on a square footage basis, 2020 was a big build year for us. Our footprint grew around 50%. About half of that incremental square footage fit into that sort of AMZL transportation side of the equation, which is a higher mix than what you've seen of any incremental add in a year. It's a higher mix being 50-50 than what you've seen from us in the past.
So a lot of focus on that there, both because of the desire to pre-pandemic increase the 1-day delivery capabilities for Prime members. But also, as we've moved through this year, it gets us a little bit more -- or much more certainty on being able to get items from point A to point B. So we finished the year where now more than half our packages, both U.S. and worldwide, are handled through AMZL, and a lot of work going into that.
And so we'll look to expand and continue to build on that with our AMZL offerings, but as we've said in the past, our delivery partners, independent delivery partners that are out there, the UPSs, USPSs, certainly overseas carriers as well, are an important part of that, and they'll continue to help us scale that up and build up that offering and make it better.",272
18749.0,"Amazon.com, Inc., Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,48.0,Earnings Calls,"Amazon.com, Inc.",2508.0,2188888.0,85626231.0,Question and Answer Operator Message,Operator,,Operator,14,Our next question comes from John Blackledge with Cowen.,9
18749.0,"Amazon.com, Inc., Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,48.0,Earnings Calls,"Amazon.com, Inc.",2508.0,2188888.0,85626232.0,Question,John Blackledge,,Analysts,15,"Two questions. First, the other revenue line saw a significant acceleration in 4Q. Just curious if you can talk about or provide some further color on the advertiser demand that you saw in the fourth quarter. And then second, on grocery was a big driver for Amazon in 2020. Just general thoughts on grocery. And I think you mentioned in the release, 7 communities rolled out AmazonFresh grocery stores. How are they performing? And should we expect a broader rollout?",80
18749.0,"Amazon.com, Inc., Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,48.0,Earnings Calls,"Amazon.com, Inc.",2508.0,2188888.0,85626233.0,Answer,Brian Olsavsky,,Executives,16,"Sure, John. Let me start with the other revenue question. Yes, we saw strength in other revenue, grew 64% in Q4 versus 49% in Q3 and 41% in Q2. That is primarily advertising. That's the majority of it. I would say that there has been a recovery in advertising spend as the year progressed. The fact that we moved Prime Day into Q4 has an impact there because, again, it carried a lot of clicks and eyeballs into Q4 for that time period.
But I want to highlight a lot of great work being done by the advertising team. Their main principle is to help sellers, vendors, authors, publishers and partners use our tools, navigate them as fluidly as possible and add value both for them and for our end customers who get to see and find and discover new and different products.
There are some things that are adding to the efficiency of advertising. We're now using a deep learning model to show more relevant sponsored products and had success with that. We're improving the relevancy of ads shown on the product detail pages all the time. And we've seen rapid adoption of video creative format for sponsored brands. All these things help tick up the conversion and the productivity of the advertising, both for the seller or vendor involved and also for Amazon and makes it a more productive experience for the customer as well.",237
18749.0,"Amazon.com, Inc., Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,48.0,Earnings Calls,"Amazon.com, Inc.",2508.0,2188888.0,85626234.0,Answer,Dave Fildes,,Executives,17,"John, on the grocery point, yes, we've got a couple of different formats. I think there's -- the Go grocery has a couple of locations open and off to a good start, a lot of interest in those and the technology that those offer as well as the AmazonFresh location. So we're at about 8 locations open, and I think in the neighborhood of about half a dozen locations are confirmed to open. So more to come on those.
There's other kind of tangents and footprints on that. The Go stores, there's around 25 of those that are out there that also important part of that is food. So you see us -- it's -- we've talked about this a bit in the past, is we're doing a lot with online grocery and branching out from Whole Foods and some of the other physical footprint locations and being able to offer that convenience, but we also think that being able to offer some innovative physical store grocery offerings like these go and fresh, some of which have some pretty cool self-checkout capabilities and implement some of the Just Walk Out technology qualities are really some interesting areas that are resonating with customers. I think they appreciate that not just in times of maybe not wanting to have physical contact with everyone in the store but just even beyond that, the general convenience of being able to move throughout the store and check out more efficiently than you otherwise would in a traditional retail environment. So excited to do more on that front.",262
18749.0,"Amazon.com, Inc., Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,48.0,Earnings Calls,"Amazon.com, Inc.",2508.0,2188888.0,85626235.0,Question and Answer Operator Message,Operator,,Operator,18,Our next question comes from Brian Nowak with Morgan Stanley.,10
18749.0,"Amazon.com, Inc., Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,48.0,Earnings Calls,"Amazon.com, Inc.",2508.0,2188888.0,85626236.0,Question,Brian Nowak,,Analysts,19,"I have 2. The first one, I'd be curious to hear about any of the learnings you had from the strength of the international business in 2020 and how you think about the right types of investments to make in that business in '21 and beyond to ensure you retain as many of these users and wallets as you've gained throughout 2020.
And the second one, understanding the comments, Brian, earlier about sort of investments going forward. Maybe just talk to us a little bit about 1-day. Are these investments you're making, could they get you back to a 1-day product in later part this year or in '22 when the world normalizes? Or are these assets you're putting in place now not able to be deployed from a 1-day perspective when overall e-commerce slows down a little bit?",139
18749.0,"Amazon.com, Inc., Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,48.0,Earnings Calls,"Amazon.com, Inc.",2508.0,2188888.0,85626237.0,Answer,Brian Olsavsky,,Executives,20,"Sure, Brian. Let me start with your international question. I think the biggest learning is that if we can move 2021 volume into 2020, it creates good leverage for us. And it's kind of what we saw. There was essentially a doubling of the growth rate versus probably the going in time -- rate for 2020.
Now again, that was a very hard volume because of the COVID restrictions and issues with our workforce, keeping our workforce safe and everything else. But I think what you saw was some very high leverage on that model that overcame some of the more fixed costs that we're seeing in the Prime benefits. So we pre-invested, as we've discussed in the past, in things like video and devices and other elements of the Prime offering, now grocery, you're starting to see. And we've added those Prime benefits ahead of probably the curve that you would have seen in North America.
So that has always created a bit of a drag on operating income, that as well as investments in new geographies, the investment in India, the investment that we've made over the last 2 or 3 years that are in places like the Middle East, Turkey, Brazil, Australia, most recently, Sweden and the Netherlands in 2020. So there's a lot of moving parts in the international segment. But you're starting to see the benefit of the higher volumes and with it, higher advertising as well that we expected and we expect over time. And we'll see the growth rate is going to have the same challenges year-over-year that perhaps we'll see in North America we're going to have a race between lapping things that may have been onetime in nature in 2020 versus accelerating Prime membership and Prime members' purchases, purchase frequency and adoption of digital benefits.
So we'll see what that looks like in 2021. Very happy with the performance in 2020. And really, hats off to the teams in many countries around the world who are all dealing with the same issues that we were in North America.",347
18749.0,"Amazon.com, Inc., Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,48.0,Earnings Calls,"Amazon.com, Inc.",2508.0,2188888.0,85626238.0,Answer,Dave Fildes,,Executives,21,"And I know this is a bit of an offshoot, but I just think it's worth mentioning it fits in the AWS business, but we're continuing to see strong growth from AWS around the world as well. And there's a number of international located customers out there like MercadoLibre and Zalando and others that we've listed in there that are great customers for us. So we're working on that and really looking to support that just globally.
And I mentioned this before, but re:Invent, it was a great way to bring a lot of those folks from around the world together virtually and free. And typically, we've recorded the revenue for re:Invent from ticket sales and sponsorships. If you account for this COVID anomaly this year of it being virtual and free, AWS' year-over-year revenue growth, if you look at it, actually accelerated adjusting for that from the third quarter to the fourth quarter. So a lot of fun innovation, good innovation coming out of that event that we're excited to talk more with customers about.",176
18749.0,"Amazon.com, Inc., Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,48.0,Earnings Calls,"Amazon.com, Inc.",2508.0,2188888.0,85626239.0,Answer,Brian Olsavsky,,Executives,22,"And then your question on 1-day, I believe it was whether our investments will be consistent with establishing higher and higher levels of 1-day. Yes, definitely. And we've been doing that throughout the year, and it's been getting better. In fact, we had a lot of examples of deliveries right up to the last minute on December 24 in the United States for holiday gifts. So the 1-day has been getting better, and it's -- the issues in 2020 was essentially around capacity and volume and getting things out the door and being able to then hit a shortened time period.
So it wasn't that we were delaying or slowing down the shipment itself. It was the time taken to get through the warehouse and handle backlog of demand. So as the year progressed, we did see that get better and better. We do forecast that it will get better. I'm not quantifying this for you. I realize that. But I think you can generally notice wherever you're particularly are, whatever geography you are, some cities are back probably to 1-day levels that they saw or even better pre-pandemic. Other areas that may have other dynamic issues are still working their way out of backlog and volume issues. But when they -- the dust settles and as we open up more and more capacity, you'll see greater and greater 1-day percentages for our Prime shipments.",236
18749.0,"Amazon.com, Inc., Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,48.0,Earnings Calls,"Amazon.com, Inc.",2508.0,2188888.0,85626240.0,Question and Answer Operator Message,Operator,,Operator,23,Our next question comes from Justin Post with Bank of America.,11
18749.0,"Amazon.com, Inc., Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,48.0,Earnings Calls,"Amazon.com, Inc.",2508.0,2188888.0,85626241.0,Question,Justin Post,,Analysts,24,"Great. A couple. First, obviously, the Jeff Bezos announcement is quite important. I think Jeff Wilke is also retiring. Can you talk a little bit if you expect any changes to Amazon, how we should think about that? And then maybe Dave Clark is taking over retail. Talk a little bit about that.
And then secondly, obviously, the backlog is really strong in AWS, up 68%. The margins did come down a little bit quarter-over-quarter to 28%. Can you talk about the deals, how pricing is in the cloud segment? Is it remaining robust? And any reason the margins came down a little bit quarter-over-quarter?",105
18749.0,"Amazon.com, Inc., Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,48.0,Earnings Calls,"Amazon.com, Inc.",2508.0,2188888.0,85626242.0,Answer,Brian Olsavsky,,Executives,25,"Sure, Justin. Let me start with your comments on the CEO transition and then the consumer CEO transition. I think they're both examples of what are highly effective succession planning processes at Amazon. The Board of Directors obviously takes that very seriously. It is an annual discussion and probably more often on succession plans, development of key executives, expanding the number of key executives, et cetera. And you see the byproduct of that as we expand the S team as we, 5 years ago, set up the 2-CEO structure where Jeff Wilke was CEO of Consumer and Andy Jassy was CEO of AWS. We have strong single-thread leaders on devices, Amazon or -- Video, including Amazon Studios, Advertising. So I think there's a lot of bench strength within Amazon; and generally, we do try and push the decisions down in the organization as we scale, especially internationally as we try and do things consistently globally but recognize local differences in our model.
So having said all that, succession planning is super important. The example you saw with Jeff Wilke, Jeff announced in the fall that he was stepping down to pursue some other goals and interest that he has outside of Amazon. He had been here over 20 years, had been super pivotal in our development of our consumer business, our culture, the development of layers and layers of leaders. And one of them was Dave Clark, who has, over the last 5-plus years, really been charged with developing some very fundamental things for our company: the expansion of the fulfillment center network, the expansion and creation of our transportation capacity, grocery delivery and the grocery plan, a lot of other things. But Dave has -- had been great leader in his own right. So when Dave -- or, excuse me, when Jeff Wilke decided to retire in the fall, it was a natural transition to Dave Clark. And that just occurred in January, and they're wrapping things up in the next month.
So that's a successful example of succession planning and a successful transition. Same thing for Jeff Bezos' role. And I will reiterate that Jeff is not leaving. He is getting a new job. He's going to be Executive Chair of the Board, super important role. The Board is super active and important in Amazon's success story.
And Andy has been here since 1997. He is not only a visionary leader. He's a strong operator as I said. And he's got a great track record of developing multiple things and businesses within Amazon, not the least of which is AWS, which is arguably the most profitable, important technology company in the world.
So that's just a flavor on the insight on how it works. We're very happy to see both Jeff and Andy get new perspectives. So Andy has a chance to put his imprint on Amazon. He is certainly going to carry through the culture and the vision and the invention factory that Amazon is and will take that to the next level.
Jeff will be the Executive Chairman of the Board. He will be involved in many large one-way-door issues, as we say, one-way doors, meaning the more important decisions, things like acquisitions, things like strategies and going into grocery and other things. So Jeff's always been involved with that, and that's where we'll keep his time focused on -- or he'll keep his time focused on in his new role.
So very excited all around to see the ability to have a strong transition to Andy in Q3. We'll be working on backfilling the AWS role, and we'll talk more about that in the future.
But for now, today is about Andy and Jeff Bezos.",620
18749.0,"Amazon.com, Inc., Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,48.0,Earnings Calls,"Amazon.com, Inc.",2508.0,2188888.0,85626243.0,Answer,Dave Fildes,,Executives,26,"And Justin, just on your AWS point, I mean, like I've mentioned before, AWS growth rate is strong. The factors we've talked about in the past continue to be in play. We're improving infrastructure planning to meet the capacity needs given the growth we're seeing. More broadly, our results reflect that balance between the investing, the price reductions, driving cost efficiencies. And the margins are going to fluctuate quarter-to-quarter depending on those factors to the extent we are investing in new regions and some other elements.
A few discrete things that aren't probably new but just to call out, the driver of the reduced impact from the change in the useful life of the servers. As you recall, we amended the server useful life at the beginning of the year from 3 to 4 years, and so we saw some benefit to the AWS margins and the broader margins in total. When we look at that, the impact does diminish throughout this year. So when we increased it beginning in January, the benefit from this change in Q4 was about $538 million. That's down from $634 million in Q3. So that gives you some sense of it's coming down. That's the total amount that's allocated amongst the segments, but the majority of those figures I just gave do relate to AWS because significance of the server assets going to that segment. And again, that impact's going to continue to taper down over time, for example, into Q1 of 2021.
One other element is just FX impact. That's always going to hit us to some degree, but AWS customer billings are probably primarily denominated in U.S. dollars. The cost, though, if you think about it, many of the costs are going to be for build-out in local currency for data centers and the people that work there and power and what have you, so there's a bit of a foreign exchange difference there. And that happens to be this time around a little bit bigger. We saw an unfavorable impact of about $96 million to the AWS margin this time around for FX, so just another point to call out there.
You mentioned the backlog, too. Look, I think that's one data point amongst many as you look at AWS, but I think we're really encouraged by just general large enterprise business adoption is continuing to do well as they're choosing AWS as a tech provider and speeding up innovations. You saw a long list of the many companies that we've announced arrangements with in the past 90 days. So really excited to continue to build onto that.",437
18749.0,"Amazon.com, Inc., Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,48.0,Earnings Calls,"Amazon.com, Inc.",2508.0,2188888.0,85626244.0,Question and Answer Operator Message,Operator,,Operator,27,Our final question comes from Ross Sandler with Barclays.,9
